listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
22280230,Fantastic 3BR 2BR near the Art Museum,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/3685917d-6e74-4c0b-b589-89117b55b1c7.jpg,23,121751470,Alena,,,FALSE,39.9616,-75.1913,8,2,3,2,FALSE,"TV,Washer,Dryer,Smoke alarm,Wifi,Air conditioning,Fire extinguisher,Kitchen,Essentials,Shampoo,Pets allowed,Hangers,Hair dryer,Iron,Private entrance,Heating",TRUE,FALSE,31,Firm,USD,,,114,4.19,4.5,4.7,3.9,4.7,4.6,4.2,3992,3992,91.2,91.2,0.123,0.16,10.9,10.9,14.2,14.2,45,84,320,365,0,0,90.5,90.5,0,0,0,0,0,0,0,0,90,90
22326041,Great room near Drexel with a private bathroom,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/92dfd6d3-fdb7-431e-b9b6-1f71f2ab334e.jpg,9,121751470,Alena,,,FALSE,39.9615,-75.1922,,,1,0,FALSE,"Hair dryer,Shampoo,Washer,Dryer,Essentials,Hangers,Iron,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Pets allowed",,FALSE,31,Firm,USD,72,0,18,4.44,4.5,4.7,4.5,4.7,4.7,4.4,1561,1561,46.5,46.5,0.085,0,4.1,4.1,0,0,31,0,334,365,0,0,44.3,44.3,0,0,0,0,0,0,0,0,90,90
22341584,Cozy room,Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/65cf4407-7dae-4f9f-a1d8-0308188b092f.jpg,11,57287180,Asrick,25754860,Catherine,FALSE,40.0205,-75.2098,,,1,0,FALSE,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water,Body soap,Conditioner,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Smoke alarm,Shower gel,Carbon monoxide alarm,First aid kit,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Hair dryer,Iron,Dedicated workspace",,FALSE,31,Firm,USD,0,0,75,4.84,4.8,4.8,4.8,4.8,4.9,4.8,560,560,40.6,40.6,0.033,0,1.5,1.5,0,0,12,0,353,365,0,0,32.3,32.3,0,0,0,0,0,0,0,0,90,90
22494643,"Town & Country ♥️ Park, Trail, Food, Arts, or City",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/ced9298f-26b6-4ead-88f7-89cfd3f16b40.jpg,46,73481887,Safiyya,,,TRUE,40.0616,-75.1908,6,2,4,1,TRUE,"Hair dryer,Shampoo,Conditioner,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Crib,Pack ’n play/Travel crib,High chair,Outlet covers,Board games,Air conditioning,Ceiling fan,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Toaster,Private entrance,Backyard,BBQ grill,Free parking on premises,Free street parking,Luggage dropoff allowed,Long term stays allowed",,FALSE,2,Moderate,USD,80,0,317,4.95,4.9,4.9,5,4.9,4.9,4.9,21834,21834,173.7,173.7,0.315,0,55,55,0,0,115,0,250,365,1554,1554,147,147,0.111,0,14.6,14.6,0,0,10,0,80,90
22510715,Classic Victorian Architectural Charm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/86d1c4a6-6140-41fe-90fe-ec2edb3d2af3.jpg,39,104458061,Roberta,182807791,Jerry,TRUE,39.9744,-75.1237,4,1,2,1,TRUE,"Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Crib,Pack ’n play/Travel crib,Board games,Air conditioning,Ceiling fan,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Dining table,Coffee,Private entrance,Free street parking,Single level home,Long term stays allowed",,FALSE,2,Moderate,USD,80,0,272,4.97,5,5,5,5,4.9,4.9,24790,24790,114.4,114.4,0.493,0,56.7,56.7,0,0,180,0,185,365,3668,3668,113.4,113.4,0.289,0,33.6,33.6,0,0,26,0,64,90
22513842,2Bedroom 1Bath Apartment in the Heart of Philadelp,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/prohost-api/Hosting-22513842/original/5b7240a4-eac3-41df-8771-ffcaf02f6257.jpeg,30,16644446,Corporate Housing,,,TRUE,39.9523,-75.1743,5,2,3,1,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,Clothing storage,TV,Exercise equipment,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Toaster,Blender,Dining table,Private entrance,Elevator,Gym,Pets allowed",,TRUE,3,Moderate,USD,140,0,21,4.57,4.5,4.7,4.3,4.6,4.8,4.4,67875,67875,327.5,327.5,0.474,0.494,173.3,173.3,180.7,180.7,173,15,192,365,17461,17461,325.4,325.4,0.544,0,178.5,178.5,0,0,49,0,41,90
22705445,Convention Center/Chinatown - 4 Bedroom,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/fb5dc3b5-b654-4f96-8dca-08a3a3280bbd.jpg,11,167368895,Jacky,72161030,Tong,FALSE,39.9537,-75.1546,10,4,4,1.5,TRUE,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,TV,Air conditioning,Heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave",,FALSE,1,Firm,USD,150,0,131,4.6,4.8,4.8,4.5,4.8,4.9,4.5,9918,9918,280.7,280.7,0.082,0,23.1,23.1,0,0,30,0,335,365,3041,3041,305,305,0.089,0,28.8,28.8,0,0,8,0,82,90
22705894,Convention Center/Chinatown - 2 Bedroom,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/0a342d26-740c-4028-ae68-1e55010a3bc6.jpg,7,167368895,Jacky,72161030,Tong,FALSE,39.9545,-75.1532,5,3,2,1,TRUE,"Hair dryer,Shampoo,Conditioner,Essentials,Hangers,TV,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave",,FALSE,1,Firm,USD,75,0,156,4.48,4.7,4.8,4.5,4.8,4.8,4.5,12734,12734,132.6,132.6,0.219,0,31.2,31.2,0,0,80,0,285,365,2461,2461,128.8,128.8,0.167,0,24,24,0,0,15,0,75,90
22719558,Charming City Escape,Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/76886a54-e7d3-4ae9-a030-9fea0a23d6ec.jpg,32,6065901,Jen And Scott,414979284,Bespoke Stay,TRUE,39.9458,-75.1596,4,1,2,1,TRUE,"Air conditioning,Hair dryer,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Private entrance,Laundromat nearby,Backyard,Free street parking,Paid parking off premises,Long term stays allowed",,FALSE,2,Moderate,USD,110,0,219,4.94,5,4.9,4.9,5,5,4.8,49022,49022,223,223,0.575,0.587,124.4,124.4,126.8,126.8,210,7,155,365,14037,14037,227.7,227.7,0.633,0,145,145,0,0,57,0,33,90
22791634,Sunny University City Studio Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjI3OTE2MzQ%3D/original/9f5dc10e-7b24-474f-8a7c-82eb3c800893.jpeg,6,168396716,Lucy,,,TRUE,39.9597,-75.1922,2,,1,1,TRUE,"TV,Washer,Dryer,Smoke alarm,Wifi,Carbon monoxide alarm,Air conditioning,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Hot water,Iron,Bed linens,Private entrance,Microwave,Refrigerator,Dishes and silverware,Heating",,FALSE,1,Firm,USD,35,0,289,4.88,4.9,5,4.9,4.9,4.9,4.8,9625,9625,106.3,106.3,0.23,0,24.7,24.7,0,0,84,0,281,365,2214,2214,102.7,102.7,0.2,0,22.7,22.7,0,0,18,0,72,90
22831128,Fresh One Bedroom Apartment in University City,Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/d1756010-b174-4b2c-bf28-e1376c48b381.jpg,9,168396716,Lucy,,,TRUE,39.9599,-75.1925,,,1,0,TRUE,"TV,Wifi,Air conditioning,Hot water,Bed linens,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",,FALSE,1,Firm,USD,35,10,442,4.87,4.9,5,4.9,5,4.9,4.8,7850,7850,102.1,102.1,0.189,0,20.3,20.3,0,0,69,0,296,365,1233,1233,90.9,90.9,0.122,0,12.5,12.5,0,0,11,0,79,90
22882842,Private University City Studio Apartment,Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/993c407c-2c33-4e97-b8c8-84c66a3d1440.jpg,7,168396716,Lucy,,,TRUE,39.9585,-75.1942,2,1,1,1,TRUE,"TV,Wifi,Air conditioning,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",,FALSE,1,Firm,USD,35,0,532,4.8,4.9,5,4.9,5,4.9,4.8,13005,13005,107,107,0.312,0,33.4,33.4,0,0,114,0,251,365,1263,1263,102.7,102.7,0.122,0,12.9,12.9,0,0,11,0,79,90
22885123,NO-FRILLs Cheapest Room in Philly (B),Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjI4ODUxMjM%3D/original/eb6b1319-596c-4121-8674-c72116976967.jpeg,12,155341483,Sophia & Matthew,,,TRUE,40.0407,-75.1472,,,1,0,TRUE,"TV,Wifi,Air conditioning,Hot water,Mini fridge,Bed linens,Free street parking,Microwave,Refrigerator,Heating,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace",FALSE,FALSE,1,Firm,USD,0,15,316,4.82,4.9,4.9,4.9,4.9,4.7,4.8,1737,1737,47.4,47.4,0.104,0,4.8,4.8,0,0,38,0,327,365,596,596,49.6,49.6,0.133,0,6.6,6.6,0,0,12,0,78,90
23145509,Two Cozy Bedrooms in the Heart of S.Philly!,Private room in home,private_room,https://a0.muscache.com/im/pictures/d9c105d1-f490-4132-a5a3-f289cc3a9d4e.jpg,13,3214561,Darryl,653623109,Wickham Realty LLC,TRUE,39.9335,-75.1605,,2,2,0,TRUE,"TV,Wifi,Air conditioning,Kitchen,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,BBQ grill,Carbon monoxide alarm,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Bathtub",,FALSE,,Flexible,USD,60,0,21,4.95,4.9,5,4.9,5,5,4.9,1719,1719,86,86,0.044,0.078,3.9,3.9,6.9,6.9,16,160,349,365,247,247,92,92,0.022,0,2.1,2.1,0,0,2,0,88,90
23187297,Cozy/Medium (#D) RoomUniversityCity/Drexel/UPenn,Private room in home,private_room,https://a0.muscache.com/im/pictures/355f718d-5131-4f0a-ad7e-a4b53710bd48.jpg,20,13286820,Carter,,,FALSE,39.9579,-75.2052,,,1,0,FALSE,"Shampoo,Essentials,Hangers,Bed linens,Air conditioning,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Mini fridge,Freezer,Stove,Oven",,FALSE,31,Flexible,USD,,,9,4.67,4.8,5,4.1,4.9,4.8,4.9,654,654,32.4,32.4,0.058,0.09,1.8,1.8,2.8,2.8,21,131,344,365,69,69,30.6,30.6,0.022,0.04,0.8,0.8,1.4,1.4,2,40,88,90
23270627,Modern House by Spruce Street Harbor,Entire home,entire_home,https://a0.muscache.com/im/pictures/fcc39963-320c-4aca-a2c6-63e27de7d5d4.jpg,14,163696005,Ying,,,FALSE,39.9347,-75.1549,14,3,3,2,TRUE,"Stove,TV,Washer,Dryer,Smoke alarm,Wifi,Air conditioning,Backyard,Kitchen,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven",,,2,Firm,USD,0,,3,3.33,3.7,3.7,3.3,3.3,3.3,3.7,2344,2344,231.9,231.9,0.027,0,6.4,6.4,0,0,10,0,355,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
23276467,NO-FRILLs Cheapest Room in Philly (A),Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjMyNzY0Njc%3D/original/8619d363-2a4c-4b8e-90b8-fe6244a51abb.jpeg,12,155341483,Sophia & Matthew,,,TRUE,40.0409,-75.147,,,1,0,TRUE,"Hair dryer,Shampoo,Hot water,Essentials,Hangers,Bed linens,Iron,TV,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Refrigerator,Microwave,Mini fridge,Free street parking",,FALSE,1,Moderate,USD,0,15,119,4.83,4.9,4.9,4.9,4.9,4.6,4.9,1060,1060,44.7,44.7,0.055,0,2.9,2.9,0,0,20,0,345,365,0,0,46.1,46.1,0,0,0,0,0,0,0,0,90,90
23374408,1 mn Walk to Green Line Subway - #1 - Free Parking,Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjMzNzQ0MDg%3D/original/405b8852-1aaf-48db-942b-04db3a48063c.jpeg,20,40080682,Joseph,,,TRUE,39.9388,-75.2147,,,1,0,TRUE,"Bathtub,Hair dryer,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Oven,Hot water kettle,Toaster,Free street parking,Luggage dropoff allowed",,FALSE,1,Flexible,USD,0,0,208,4.85,4.9,5,4.9,5,4.4,4.9,10572,10572,50.9,50.9,0.581,0,29,29,0,0,212,0,153,365,1869,1869,54.8,54.8,0.378,0,20.8,20.8,0,0,34,0,56,90
23375263,1mn Walk to Green Line Subway- #2 - Free Parking,Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/b37e57c2-a368-4909-b33a-05fe3b97aa35.jpg,16,40080682,Joseph,,,TRUE,39.9376,-75.2155,,,1,0,TRUE,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Portable fans,Ceiling fan,Hot water,Body soap,Bed linens,Free street parking,Ethernet connection,Microwave,Indoor fireplace,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Smoke alarm,Shower gel,Carbon monoxide alarm,Luggage dropoff allowed,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Freezer,Bathtub",,FALSE,1,Flexible,USD,0,0,284,4.72,4.8,5,4.8,5,4.2,4.8,7879,7879,53.4,53.4,0.397,0.428,21.6,21.6,23.2,23.2,145,26,220,365,1337,1337,57.2,57.2,0.256,0.359,14.9,14.9,20.9,20.9,23,26,67,90
23431396,☆ RARE 4 STORY TOWNHOUSE FOR GROUPS ☆,Entire home,entire_home,https://a0.muscache.com/im/pictures/5b08e22b-e437-4884-8c48-183c08d7cadd.jpg,79,4976234,Havana,,,FALSE,39.9569,-75.1446,16,6,9,3,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Books and reading material,Crib,Children’s books and toys,High chair,Window guards,Outlet covers,Table corner guards,Air conditioning,Portable fans,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Trash compactor,Dining table,Coffee,Private entrance,Free parking on premises,Free street parking,Paid parking on premises,Pets allowed,Luggage dropoff allowed,Long term stays allowed",,FALSE,31,Super Strict 30 Days,USD,360,0,68,4.56,4.5,4.7,4.4,4.7,4.8,4.5,51965,51965,614.6,614.6,0.219,0.314,125.6,125.6,179.8,179.8,80,110,285,365,10326,10326,598.3,598.3,0.178,0.242,102.7,102.7,140.1,140.1,16,24,74,90
23486987,Super cozy University City Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/9edda408-f2b6-4149-83ca-c5e5d455e335.jpg,11,459377902,Mary,168396716,Lucy,FALSE,39.9584,-75.1943,4,2,2,1,TRUE,"TV,Wifi,Air conditioning,Kitchen,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",,FALSE,1,Firm,USD,50,0,307,4.83,4.9,5,4.9,5,4.8,4.7,13740,13740,145.8,145.8,0.23,0,34.1,34.1,0,0,84,0,281,365,4134,4134,135.7,135.7,0.278,0,40.9,40.9,0,0,25,0,65,90
23549133,"SmartHome w/ Sauna, Speakeasy, Office, & Patio",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjM1NDkxMzM%3D/original/03120f85-6428-41bc-ad14-5229a5d6722f.jpeg,56,41860807,Michael,28662053,Cara,TRUE,39.9438,-75.179,5,2,2,2,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,Ethernet connection,TV,Sound system,Game console,Exercise equipment,Arcade games,Books and reading material,Theme room,Board games,Air conditioning,Ceiling fan,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Blender,Barbecue utensils,Dining table,Patio or balcony,Outdoor furniture,BBQ grill,Free parking on premises,Free street parking,Sauna,Gym,Paid parking off premises,Long term stays allowed",,FALSE,2,Firm,USD,95,0,134,4.93,4.9,4.9,4.9,4.9,4.9,4.8,45614,45614,207.1,207.1,0.537,0,110.9,110.9,0,0,196,0,169,365,8969,8969,223.1,223.1,0.389,0,89.1,89.1,0,0,35,0,55,90
23654430,Home Comfort II Clean Space FREE Parking Sleeps 6,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b6a3ec89-5f82-42a1-ab01-eb4c783fd264.jpg,33,28649987,Gary,8905138,Edward,TRUE,39.9414,-75.1478,6,2,3,2,TRUE,"Air conditioning,Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Board games,Air conditioning,Ceiling fan,Portable fans,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Dining table,Coffee,Private entrance,Laundromat nearby,Patio or balcony,Free parking on premises,Free street parking,Paid parking off premises,Paid parking on premises,Luggage dropoff allowed,Breakfast",,FALSE,2,Moderate,USD,125,0,397,4.96,5,5,5,5,5,4.9,47852,47852,161.5,161.5,0.66,0,107.1,107.1,0,0,241,0,124,365,10526,10526,161.3,161.3,0.556,0,92,92,0,0,50,0,40,90
23897554,Unbeatable Views + Modern Style in Fishtown,Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/feb1c622-6f38-47e6-baa8-d18557393b9b.jpg,71,8430398,Shawna,176103080,Brook,TRUE,39.972,-75.1326,6,3,3,2,FALSE,"Wifi,Bathtub,Cleaning products,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Iron,TV,Crib,Pack ’n play/Travel crib,High chair,Air conditioning,Ceiling fan,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area,Free street parking,Paid parking off premises,Long term stays allowed",,FALSE,31,Firm,USD,,,107,4.92,4.9,4.9,4.8,5,5,4.9,9859,9859,160.8,160.8,0.214,0.462,27,27,58.3,58.3,78,196,287,365,255,255,126.5,126.5,0.022,0.051,2.8,2.8,6.5,6.5,2,51,88,90
23898418,Quintessential Philly APT on Historic Street,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/ee19eab3-4a82-4145-8823-5795bb3cee61.jpg,41,175576035,Michael,25396254,Michael,TRUE,39.946,-75.1605,4,2,2,1,TRUE,"Hair dryer,Cleaning products,Shampoo,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Pack ’n play/Travel crib,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Private entrance,Single level home,Pets allowed,Luggage dropoff allowed,Long term stays allowed",,FALSE,31,Moderate,USD,,,439,4.82,4.9,5,4.8,5,5,4.7,12933,12933,164.9,164.9,0.203,0.268,35.4,35.4,46.9,46.9,74,89,291,365,2529,2529,138.7,138.7,0.2,0.269,28.1,28.1,37.7,37.7,18,23,72,90
23898883,Center City Apartment on Historic Street,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/c21beeac-8c17-4492-9691-58f1cf1a7c4b.jpg,43,175576035,Michael,25396254,Michael,TRUE,39.946,-75.1605,4,2,2,1,FALSE,"Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Iron,Clothing storage,TV,Pack ’n play/Travel crib,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Private entrance,Pets allowed,Luggage dropoff allowed,Long term stays allowed",,FALSE,31,Moderate,USD,,,336,4.84,4.9,4.9,4.8,5,5,4.8,14307,14307,167.2,167.2,0.214,0.645,39.2,39.2,118.2,118.2,78,244,287,365,0,0,134.1,134.1,0,0,0,0,0,0,0,75,90,90
